rating,title,text,timestamp,helpful_vote,verified_purchase
1,This throw doesn’t last long. Less than 30 days and it was dead,I loved the feel of the blanket . I have chronic pain all over my body and the heat helps but it only heated in patches then it stopped,1675542977849,0,true
1,doesn't heat up enough,"does not heat up enough, returned product",1678473546926,0,true
3,Only one con!,"I love this pump, however, it does not fit every bottle. It fits 3 gallon bottles snuggly but on 5 gallon bottles it is loose. Other than that it is awesome. I should have bought this one before I bought the electric one.",1675000618289,1,true
1,You get what you pay for,"Initially good for the first couple of months, and noticeably starting to soften where I lie down. I am 5'7"" and approx. 155 pounds, so nothing extraordinary with my weight/ surface area ratio. Considering that this bed is advertised as ""firm,"" I was not expecting a gradual but irreversible sagging in the area where I would sleep. Now, my lower back is starting to hurt after a few months of purchase (not even I year!). I have a Sealy bed in the other room that still remains firm even today after three years of constant use by a bigger person! I would like to have this replaced by Serta.",1676919029166,0,true
2,Air tight…not!,"I bought these containers in hopes of organizing my pantry and simplifying my life. I was in a hurry and probably didn’t read many reviews before purchasing.<br />I’m so disappointed. The containers seem to be well made. Unfortunately nearly 50% of the lids would not close properly. If I was very careful to have the lid aligned properly and push down hard, only about half of the time all 4 tabs would catch and the lid would form an air tight seal with the container.<br />Hoping that I got a bad batch I requested a replacement t set. The second set arrived promptly, with the very same result.<br />At this point I went back to the product on Amazon and read reviews. Unfortunately the manufacturing team hasn’t read reviews or hasn’t solved the problem. If you expect that the items you purchase live up to their advertisements, this set is not for you. If a 50% performance is all you’re looking for you’ll be quite satisfied with this set. You choose!",1674107938954,0,true
2,Stopped working after 2 months!,I ordered three of these and two of them have already quit working however because it was 3 months ago Amazon doesn't have a way for me to return them... They work really well the cord is annoying.,1676347702132,0,true
2,had an odd smell ...,"I have purchased a few candles from this company and this one appealed to me the most, when I smelled them cold. To my surprise, it smelled the worst when lit. It had a petroleum smell, not pleasant. My husband smelled the same thing, so it wasn't just my imagination. I love the candle vessel/color and presentation, but I am only going to burn this outside, that is how bad it smells to me. I am so sad, because I LOVED the scent cold.",1672955062777,0,false
3,"Works, but missing some features","I like the concept of this poster hanger - easy to switch out posters with the seasons and at a reasonable price.  And it more-or-less meets those requirements.  However, you have to mess around a bit to line up the wooden pieces so that the hinges don't knock against each other (notice the offset of the vertical lines in pic 1).  The other thing was that the twine used for the hanger is pretty cheap looking and feeling (pic 2).  Luckily, it looks like it will be easy to replace with something a little sturdier.  Lastly, I wish it came with picture bumpers (not sure what they're called) instead of double-sided tape.  I don't want to stick it to the wall, but bumpers would keep it pretty stable and keep the black from rubbing off on light walls.",1675741087648,0,false
3,Works Great but It is too heavy without water !!! for me,It works for my granddaughter and she loves I but for me it is too heavy without any water in it..  age has its limits.. and this is beyond mine.<br />She did not want me to write this but for those of you that might not be able to handle it with one hand be aware.  For her it works and she tells everyone how wonderful it cleans for her.,1677337011890,0,true
3,Just ok,Heats food fine and works fine. The door feels cheap and is annoying to open as holding from the top pinches fingers you have to pull from underneath which isn't how I would naturally go to open it. The display doesn't go into sleep mode when not in use and I didn't realize you have to unplug after each use which is annoying.,1677795711232,0,true
1,Stuck in Americano mode after 2 months of light use,"Bought this as a Christmas gift for my boyfriend. He was so excited, read the manual and set it up. He used it on espresso mode for about 2 months about once a day with no issues, switched it to Americano mode this morning made one coffee and now the knob is still turning as usual but the light is not switching from Americano mode. Googled the issue and saw quite a few posts about this issue but no resolution found anywhere online. Tried turning on and off, unplugging, factory reset etc. No change.<br /><br />Any suggestions or fixes may change this review.",1677795309215,0,true
3,Fair to good,"One broke while taking it out of the package which does not bode well for the product. Wish someone would come out with a really nice pants hanger for casual wear. Still waiting. In the meantime, these will do.",1672586291204,0,true
3,Ehhh,"Arrived with a bent lid (lid is super flimsy) and a few dents in the bottom. You get what you pay for, it’ll get the job done but I would just spend the extra money and get a better quality pot",1678541015177,0,true
2,NOT AS EFFECTIVE AS I HAD HOPED.,TRIED TO USE IT FORLED CANDLES.  WASTE OF TIME!,1677619439641,0,true
3,DIDN'T WORK. THE CANDLES FELL DOWN REPEATEDLY. WHAT A DISASTER!,"DIDN'T STCK, EVEN WHEN I USED EXTRA ADHESIVE. MORE TROUBLE THAN THEY ARE WORTH.",1677618876970,0,true
3,THESE DON'T WORK.  MORE HASTLE THAN THEY ARE WORTH!,THESE ADHERED TO THE CANDLES FOR A FEW HOURS AND THEN FELL DOWN.,1677617116368,0,true
1,Expensive for what it is since it's not removeable or reusable!,I would not have bought these if I realized they are disposable rather than reusable.  Too expensive for 1x use!  What a waste...,1672893612517,0,true
2,Falling apart already,Edges are not secured. Less than 24hrs coming apart. Way too pricey to fall apart this fast,1676311465813,0,true
2,Not  that great,"These are not what I was expecting, they are smaller than they look in the pictures and the plastic feels cheap and flimsy.",1678302949029,0,false
2,Don’t love it,"I love to cook and I have several different types of pots and pans sets, I really wanted to like this small pot but I’m not crazy about it.<br />I was making soup and added 2 eggs in the pot while the soup was boiling, the eggs stuck to the bottom of the pot, that’s never happened with any other pan/pot I own.<br />I wouldn’t recommend",1677092302612,0,false
3,Ok set,"Ok so I really like the shape of the dishes but the color is off.<br />The set is much more beige with light brown accents, it looked cream in the description.<br />The set however feels heavy and durable.",1676786356480,0,false
3,Looks nice but,Box and most of the instructions are written in Asian.<br />The lid feels not as sturdy as the pot and the knob is already very loose.<br />I’m not sure about this one time will tell.,1676786149947,2,false
3,Good looking,"This thing looks great and it’s pretty portable.<br />I didn’t realize you had to purchase the Vejo pods in order to use it,<br />and that’s why I’m only giving it 3 stars.<br />Also cleaning could use some improvements.",1675994944181,0,false
3,Not super comfy,"Ok nothing amazing, you can definitely feel the gaps the separate the mattress, making it uncomfortable to sleep on it.",1672798604538,1,false
3,I can’t tell,It’s super easy to use but I really can’t tell is this item works or not.<br />I put it in a bowl with some lettuce but I didn’t see any “dirt” accumulate at the bottom.<br />Only by really testing the produce before and after you’d be able to tell.,1672760723263,3,false
1,Not good,"These “sheets” come in a clear trash bag tied up in a knot, that alone is pretty sketchy.<br />After taking the sheets out we noticed that one side feels more like a very thin fleece blanket, witch it could be nice for some people, but the side that actually goes on the bed is just terrible, rough material.<br />They don’t feel or look like sheets.<br />Disappointed",1672608743928,0,false
3,Pretty design,The design is nice. Not as thick as some similar products and they slide around on the floor a lot.,1673888790232,0,true
1,Too complicated,"I'm not a real handy gal, and these were waaaay above my skill level. The instructions were only via a video, that is a no-go for me. Tried several times and couldn't even figure out how these would be any kind of blinds for my doorway.",1677717230621,0,false
3,Nice but difficult to assemble,"I like this product now that it's assembled, but holy moly it's tough to get there. I am not at all handy, and this was supposed to be easy to assemble ....yeah no, it took me over 8 hours.",1675809622773,0,true
3,Not for onions and potatoes,"Solid build, smooth edges, handsome. Secure lids.<br />Problem was that potatoes sprouting accelerated and all onions started to rot. Not enough air circulation. Probably better to store dry goods like dog kibble. Returned.",1675732798827,1,true
3,Best poached eggs ever,"I'm a retired chef. I've made poached eggs for many years using many methods on stovetop and microwave.<br />This unit hands down makes perfect oval shaped poached eggs, and very easy to boot.<br />Easy cleanup. Just be sure to spray egg holder for easy release.<br />Love it<br />Edit, markings on water cup all gone now just month or so since purchase. Waiting to hear back from customer service to replace",1673217692577,0,true
3,Ok at best,"Makes toast although not even on both sides.<br />Dislike that digital timer is only in seconds, having to do the math in my head. Why not minutes and seconds like the other digital readouts?<br />Ok toaster if the price is righfor yout",1673216882563,0,true
3,No odd number angles,"My kitchen knives are all sharpened to 15°, with two at 17° . This adjustable sharpener only allows for 14, 16, 18°  angles. Not about to reshape my knives, not even one degree.",1673215933360,0,true
2,Inaccurate website description,"Web site illustration shows height of 2.8"" which is why I ordered this. It actually is just 2"" high. Don't need another 2"" high fry pan. Returned. While I<br />had it out, though, it was very light weight, not rebust enough for my pans",1673215751501,0,true
2,Got a leaker,Vacuumed three times and checked closure. Still expanded. Managed to get it rolled and strapped but it should have been more compact.,1672670694653,1,true
3,Mixed reviews,"This item was beautiful and my daughter loves it! This was supposed to be a Christmas gift but didn't come in until the end of January. The description of this item is SO confusing. It keeps stressing that this is ONLY A DUVET COVER and you must buy the actual duvet (comforter) separately. So I bought a plain white comforter that arrived on time so we washed it so it would be ready for when the duvet cover arrived. When it was finally delivered, it was a thick comforter and not a duvet cover! We wasted money and cannot return the comforter now. Super frustrating!!!",1676124573813,0,true
2,Color?,I wanted what was pictured with the variations in the colors (light and dark).  Mine is all dark :(,1675723016725,0,true
3,Hummmm,"This product could be assembled using grape vine, a little moss, twine, and some air plants for half the price if you're crafty.  The small box had this crammed with lots of green shedding everywhere inside and outside the box.  Any touching of the plant causes extreme debris to fall which is a real pain.  Been wondering if I got a returned one that's been beat up in traveling and then sitting in a warehouse for a long time to the point of thinking I should reorder to see if I could get a better one.  I like the look but still on the fence about the condition.",1675191593657,0,true
1,UNCOMFORTABLE,"I got this item for Christmas and I thought it seemed be a high end item. I like the lightweight quality and material BUT, comfort has to be the key element and this is not comfortable at all to me.  It is very hard (think of support made of wet sand and that gives a comparison). I had bean bag chairs 25 years ago in a game room and they were very pliable and comfortable, so I assumed these would be as well, but no. I wanted to return this item but realize I'd have to pay for shipping and since it's large and bulky, I'd end up paying big money to return so I'm stuck with it, so it'll be donated and I'm in search again.",1673633268698,0,true
3,Good until it broke,"It started out pretty good - it's definitely compact - but after a couple of uses, the silver metal part broke/bent, and it just went downhill. I followed all the instructions to make sure I wasn't overdoing it etc, but the issue still happened. I am returning.",1674665732384,0,true
3,"Just ""OK""","Grabbed this while it was about 50% off, glad I didn't pay full price. Takes 5 mins to put together, and might work for some smaller/light products. We'll see how long it lasts, I'm just using it to store puzzle and board games, so it'll probably work.",1677507436186,0,true
3,So much white powder,"First, the plants were a bear to get out of the foam holder. I guess this could be considered good, but after wrangling with it for about 10 minutes I was finally able to get the planters free.<br />Second, there was SO much white powder all over the plant that it was difficult to see the true colors. I took them outside and used compressed air on the plants. White powder was flying all over the place.<br />Third, I still had to hand wipe most of the petals/leaves to get the remaining white powder off. I suspect it was to keep the leaves from getting waxy or sticking together, but it was annoying.<br />Last, imho they do NOT look anywhere close to real (I thought for this price they would be a lot closer to real looking than they are). They definitely look like fake, plastic plants; unless they are on a high shelf or where they can't be inspected up close.<br />  Not very impressed and unfortunately, they will not be going where I had intended.",1677891188553,0,false
3,Pretty but small,I have a normal sized shower opening and this curtain falls a little short. It is as pretty as the picture though.,1676041736305,0,true
3,Not heavy duty,I’ve purchased heavy duty shower curtains before and this shower curtain is absolutely not heavy duty! Just a regular shower curtain,1676041649645,0,true
1,It’s a con!,I was sent 7 spoons instead of the 12 for which I paid. The quality is terrible!,1675384049778,0,true
3,Doesn't fit,"This product doesn't fit all extra large recliners.  I have been able to place some of it on the chair but, the pads aren't big enough on the arm rests and it definitely doesn't cover the pop-up.",1677675736898,0,true
1,Just eh,It's just eh,1674782611788,0,true
1,Broke within 2 months,"Like many other never reviews on this product about premature failure, I thought they were just anomalies.  I bought this vacuum for my son in college hoping to help him keep his apartment clean.  I already thought it was wishful thinking that he would clean his apartment but after handful of times using it, the vacuum can no longer be charged. Not at all. Totally useless, just a piece of dead paper weight.  We tried different outlets to plug the charger in but no help.  We have no idea what is wrong with it and cannot fix it.<br /><br />Would not recommend at all.  Zero star is more like a fair rating.",1676868845000,0,true
3,good for side sleepers,"these pillows are good for side sleepers as they maintain some fluff, but I would not recommend for back sleepers,  pillows are too firm and keep my neck at a uncomfortable angle causing neck pain in the morning, at least for me",1675787666287,0,true
3,works but,works keeping lettuce intact but  the lid will not stay on everytime i touch the thing the lid pops off so it does not seal properly,1673551792985,0,true
2,Work OK at best. Consider better quality product,"We bought 2 sets of these. They look nice, are easy to install, and hold ample product. They don't pump very much product per stroke.  Short hair takes 4-6 pumps, long hair 8+ for ample shampoo.<br /><br />Put about 1/2"" of water in THEN your product on the initial fill. This will help them prime easier.  Thick conditioners are hard to get primed.<br /><br />That said, I would look for a better quality product than these.<br /><br />After about a month of use, one started continuously leaking shampoo out the spout making a mess and a slipping hazard.  The button was not stuck in and it still pumped fine.  The situation fixed itself after a couple weeks.<br /><br />Then one stopped pumping altogether and it never ran out of product.",1678460759496,0,true
2,"Very dim light bulb, not worth it","I think Bath & Body Works designed this mostly for show. The nightlight barely illuminates my bathroom and its not a big bathroom at all (about 4x6 feet). The light pretty much just brightens up a 2 foot area. I wish I had picked something else, the cost wasn't really worth it.",1672877493310,0,true
1,"Marred, too yellow","Returning.  No response from seller except the template they’ll refund when it’s sent back.  With no regard it’s for my sons wedding and now have to shop, order and hope a new set here on time.<br />Looks too yellow but,  even worse, marred, gold removed on the server",1676751817949,0,true
1,Arrived bent,Item looks really cute<br /><br />Not at all sturdy<br /><br />Bent and not able to reshape it,1672868595465,0,true
2,Messy,Difficulty filling<br /><br />Hard to clean<br /><br />Messy<br /><br />Honey collects in the bottom,1672868220193,0,true
2,"Arrived broken, parts do not fit","The size of this metal rack was just what I needed for my small New York apartment. Unfortunately, the shelves arrived twisted and the plastic rings used to hold the parts together do not fit. I have assembled several of these metal racks and the parts had always fitted, but not these. I had no choice but to return it.",1678034098435,0,true
3,Drips all over my kitchen,"The lid on the coffemaker does not close all the way, so the hot water shoots out while brewing and drips over the front of the machine and over the control buttons, a possible electric hazard. I have tried placing a heavy object on top but the water still drips out. The parts are mass-produced and should fit properly. Poor quality control! Other reviews do not mention this problem, but from what I read the machine will die on me before too long. I bought this coffeemaker at a Bed Bath and Beyond store that is closing and all sales are final, so I do not have the option of returning it.",1678032613465,0,false
1,I made a review soon after I purchased this item but since I,"I made a review soon after I purchased this item and gave it 5 stars but since I was just about to use it for the 5th time and find that it is broken. I have to change my review. This is crazy. It makes this item cost $10 per use plus tax. That is not a good. I bought this because it was cheap, Since it broke so soon it is no longer a good deal. I do not recommend this product.",1678574319056,0,true
1,Worse duvet made...,"Please dont waste your $ on this overpriced duvet. Once you try to insert the weight blanket,  it will NOT align the ties to hold the weight blanket in place. The 4 corners are obviously fine but when it cokes to the mid top and side ties, it doesn't align correctly.  Total disappointment,  waste and pricy for something that doesn't hold together in place.",1676524247882,0,true
2,Pass,These towels are inferior quality. I didn't like them. They are paper thin and rough. Pass. Pass. Pass.,1673551969093,0,true
2,Looks nothing like the listing!,I am aware this isn’t real marble and there can be variations in patterns… however this looks like my kindergartner used a wire brush in art class to try and make a “marble” pattern. Looks nothing like the listing. So disappointing!,1677211610328,0,true
1,To small,To small for storage. It does fit in small spaces.  Not worth the money,1675260655825,0,true
1,Doesn’t come with instructions or any accessories that was described.,Dislikes everything about this machine. At least it should have come with instruction booklet. No accessories like it said.My husband said keep it. I will not buy this brand again.,1674264398770,11,true
3,Touch tops,"I tossed the avocado saver. Very difficult to attach top and bottom. Impossible to close tightly. These tops and bottoms don’t screw together securely. Rather these kind of clip closed, so not airtight at all. Would not recommend.",1674066655691,0,true
2,Cheap looking,"For a mantle.  It did not look natural at all, and, try as I might, I could not get the branches to look good, or lay nicely.",1674154716517,0,true
1,Rust,"Got this kettle in November and so I've now had it for only three months.  The kettle heated up quickly, lights are very nice and seemed to be sturdy.  But the worst and scariest part is there is rust forming at the bottom of the inside of the kettle. Who knows maybe this was a bad one in the bunch.  I will not be able to use it for danger of ingesting rust.  Hopefully the company reads this and does the right thing by me, if they do I will definitely let you know, and if not I will keep you posted.",1677969363863,0,true
1,Don’t waste your money.,Purchased in September 2022. One cracked while my husband had leftovers in it at his work and another cracked while I was hand washing it. Waste of money as a product with this price should last more than a few months.,1678486428350,0,true
3,Made in China. Probably not the best option for most. Cannot drink from the lid.,"The first thing you should know about this tumbler is the fact that it does not have a lid to drink from. So the only way to drink from this tumbler is to remove the lid completely. This will probably not be the best option for many.<br /><br />This tumbler measures 6 ½ inches tall. It measures two and three-quarter inches across on the bottom. It does not have a rubber or silicone ring on the bottom, so it is quite slick. It has a powder coating, so it is hand wash only. The easiest way to clean it is with a bottle brush, which is sold separately. There is a silicone carrying strap attached to the lid.<br /><br />This tumbler is made in China and shows to be sold by a company in the US. At the current price of just over seventeen bucks it is crazy overpriced for such a small tumbler without a lid that you can drink from. A more appropriate price would be around five bucks.",1677357727249,0,false
3,Made in China.  Thin and lightweight.  Overpriced.,"These are very thin and lightweight totes.  If you’re looking for grocery bags. . .  .There are much better options.  They are made of some sort of fiber and plastic.  The edges are “melted” together.  The designs are mostly bright and attractive, though I can’t stay that for all of the designs.  There’s a gusset on the bottom, but it does not stand flat and stay flat because there’s no cardboard or plastic on the bottom.<br /><br />These totes are Made in China and being sold by a Chinese company on Amazon.  At the current price of 13 bucks. . .  They are well over twice the price they should be.  Again, for lightweight totes, they are fine. . . but not for grocery shopping.  I can find better quality shopping bags at my local store for less money.",1676823356618,0,false
3,"Made in China. Crazy overpriced. Okay for hot chocolate, but not much else.","I wanted to get this item a try with hot chocolate. So often with hot chocolate it settles to the bottom before you can finish it. This cup certainly alleviates that issue. But to be honest, for anything other than hot chocolate, I really don’t see the need. On top of this, if you watch the video, you place a “tablet” in the bottom of the cup to start. That “tablet” is what rotates and stirs the beverage. I just keep thinking that I’m going to swallow it. Or perhaps lose it when cleaning. I recommend you watch some of the listing videos so you have a better idea of exactly what this is and how it works.<br /><br />The warming tray keeps the beverage fairly warm but not really hot. So if you are looking for something that’s going to keep your beverage really hot, then this might not be it.<br /><br />This item is made in China and being sold by Chinese company on Amazon. The current price shows to be seventy bucks, but there is a thirty dollar coupon currently, if you click the box. Even at thirty bucks off it is still super crazy over-the-top overpriced. This is the type of item that you would find in a bargain been for maybe ten bucks at most.",1676235762147,0,false
1,Junk item,"The size and concept was perfect. But instead of revolving, it just slides until it hits the wall. Never seen one with non-slip feet. Useless. Returned.",1674005849846,0,true
1,Terrible Product,"I was really hoping this would be a good product but it is far from it. The plastic lid doesn't fit properly and when you push the button to blend, the liquid leaks through the top of the lid. I have to hold a cloth over the lid to prevent whatever I'm blending from getting everywhere. Do yourself a favor and check into another brand because Hamilton Beach isn't it.",1677506583228,0,true
1,Display unreadable. Easy to change countdown accidently.,"I do 3, 5, and 15 minute countdowns a lot, so this looked like a good idea. Only, even with fully charged batteries (2 AAA), the display is barely visible when you set the time then goes dark as it counts down. I need to see the countdown. If I pick up the alarm to try to read the time (back when I thought I could), the slightest tilt resets the alarm to the adjacent countdown time. When doing the 30 minute countdown, the alarm never went off. Apparently, it'd just turned itself off. The volume is certainly loud enough on the alarm, and you can adjust the volume up and down. and even mute it. There are strong magnets on the back so you can attach it to metal, but these also try to grab your batteries as you put them in. I've also not been able to successfully set a custom time, partly because I can't see the display time when you're supposed to set it and partly because tilting the alarm (after the custom time is set) resets the time to the top preset time. It's useless to me.",1677185561277,1,false
3,Starter free but have to order it separately. Disappointed with the starter.,"The kit included everything except the sourdough starter (which makes sense since it'll be live rather than dried). I looked at the kit and at the contents of one jar and didn't notice that in the OTHER jar there was a small note explaining how to receive your live starter. Several days later, as no starter had showed up, I did a more thorough search and found this information. The starter is free with the included link and code, but you have to follow the link to the Full Proof Baking shop and follow the simple directions to get the starter shipped.<br /><br />The kit itself looks good and included directions. There's also a video on their site showing how to optimally use the kit. I'm looking forward to trying it and will update after doing so.<br /><br />UPDATE: So I ordered the sourdough starter on a Thursday, it was shipped on Friday and it arrived on Wednesday. There's about 11g of starter, but the instructions say to only use 5g. I wish I'd used the full amount as I might have had better results. After 12 hours, I saw only a few bubbles but no other activity. I just used that as the starter amount and did the 1:1:1 ratio for 72F. 12 hours later, it had more bubbles but still wasn't rising. I followed the directions until day 3, but the starter still was having trouble doubling in 12 hours so I stuck with the lower feeding level of day 2. Day 3 actually doubled, so I followed the directions from then on. On day 6, I took my cast-off starter (over a cup) and used it along with some current starter to make a loaf. I did the initial rise overnight (around 14 hours). I'm an experienced bread maker, and I used every trick I knew, but the loaf hadn't doubled in the pan even in 6 hours and I needed to bake it. The bread hardly tasted sour (though there was a slight tang) and the bread crumbled to pieces as I cut it, which is not usual for that recipe. I guess I need to watch her sourdough bread recipes and try again, but I'd thought it'd be much less work and usable in normal recipes, and it'd not. This failure may be user error on my part, but her video implies that the starter should have been much stronger from Day 1.",1676586571980,0,false
2,Have to use an App to control it. Not battery-powered.,"I'm not sure why I thought it was battery powered with an option for plug-in power, but it only runs off the outlet. I certainly thought the mention of an App was an optional thing, but you set up the alarm and the Bluetooth speaker through an app on your Smart Phone. Problem: I don't own a Smart Phone and intended to connect the BlueTooth to my desktop computer, anyway. So this won't work for me. Two stars simply because it doesn't appear to be broken.<br /><br />Update: YIZEELFAR store contacted me to provide this information: ""May I know if you have connect the device to your desktop computer? If yes, the device can be used as a Clock, Bluetooth speaker , sound machine and night light, but can not use the Alarm function. You can control the device through the button to choose the light color, as a Bluetooth speaker to play music, play sleep sounds. If you have any question to use the device, please contact us any time. We are always here for you."" So they have good customer service. However, I mainly wanted it for the Alarm function.",1675463642601,0,false
3,Firm stuffing,"The shell pattern is only on one side, so you can have the smooth side against your back if the slight ridges from the decorative shell pattern bother you. The filling is very firm, and I'd been hoping for something with a little more give. The outer fabric is a velvet fabric. I measured mine at 14"" long by 9.5"" tall by about 4"" thick at the thickest spot.<br /><br />UPDATE: I haven't used this much, but I'm already seeing that the stitching along the final stuffing seam is the weak point. Basically, little bits of stuffing are sticking out and might come out as the seam isn't as small/tight as expected. I think it's so overstuffed that it strains the seam when you put weight against it.",1673022140759,0,false
2,"Cute, but doesn’t work","Most of the steam simply condenses inside the lid and drips back into the pan…. only a very small amount of steam ever comes out into the room.<br />But it’s very cute and despite its impracticality, I still chuckle at it.",1675171731582,0,true
1,Waste of money,Followed instructions and applied to my appliances only to find all had dropped overnight.  I don't want to superglue them,1673361231172,0,true
3,Heats fine but hard plastic with specific spots for heat?,"Good idea, poor execution.  The biggest issue is that the heat is concentrated in a couple of spots and because the neck band is a hard plastic with little give, if the specific spots of heat are not where you need it then you are out of luck.  This item would have been better made out of a softer material that could be molded to YOUR neck and where the pain may be plus it should be longer.  I'm a lady and this barely fit my neck!  If you were a big guy, I doubt you'd be able to get this to flex enough to go around your neck.  It's just not worth it.  I'd go for a microwavable rice bag over this.",1672607307282,0,false
3,very short neck,"I need a wide mouth funnel to fill my vibratory rock tumbler barrel.  I thought this was going to work perfect.  Nope,  the 2 inch wide neck is only 1/2 and inch long.  It does not stay seated in the barrel and I end up dropping rocks in the sink as this falls over.  I am going to have to modify this with some sort extension on the neck.  THe funnel is otherwise good for what it is.",1674941377051,0,true
3,Last long but smells like a cigarettes,Will smell bad for those who don't smoke.<br />Lasted long.,1674170627724,0,false
2,Smells really bad,It has too strong smell and didn't smell good as well.,1674170511649,0,false
3,Arrived with holes,The seat covers fit my chair but one of them had 4 little holes in it upon arrival. They look the size of industrial staples maybe.,1675880371566,0,true
3,Returned due to....look,"I ended up returning these as they were larger than anticipated but also thinner than anticipated. I thought they would be cute enough to leave them out on the coffee table in the little holder it comes in, but they look sort of cheap upon arrival. 'But they ARE cheap' - good point, but not the look I expected lol",1672945094749,0,true
1,Arrived with part missing,I might have loved it but it arrived with one of the sides missing.,1672888998859,0,true
3,its very small,"read the measurements , as i did not and its a little bigger than one of the pillows on my couch. did not realize it would be so small, but the picture quality and the colors are very well done and it is so soft.",1677640684550,0,true
2,It does not put off steam or moisture into the air,"[[VIDEOID:73f0b3810ad2b059b9abbeb4cb810047]] I think the only thing I like about this is the look. It’s beautiful. But it does not put off any moisture into my home, which was the exact purpose of purchasing it. I will probably end up buying a kettle instead.",1674631256833,0,true
3,Missing Parts,"This shelf looks good, but feels wobbly. Definitely not worth $300. Mine came with missing shelves, I plan on contacting the manufacturer....let's see how it goes.",1674340997139,0,true
2,Small pillow,I got this for a Xmas gift to a friend I should of read the measurements first because it was the size of the tiniest pillow I've seen the picture and clarity was good of the photo I used my friend enjoyed it wish it was bigger also came later than expected just a heads up I'd order at least a month in advance to get on time it's cute for decor or to travel with it's just a cute small personalized pillow,1674050474652,0,true
3,Not as good as rated,Perhaps ok for outdoor chair. Not soft after it flattens.,1677945516194,1,true
2,Returned,"Might have been nice, but as soon as I unzipped the pkg, bits of crumbs fell out. They were obviously a return. I zipped it up and returned the item and will purchase something else.",1675437971644,0,true
2,Stopped working,Less than a year later and there is an internal short where the cord plugs in to provide power. Worked pretty good up until that point.,1674525736430,0,true
2,Too small,I can't imagine using it for pizza. Way too shallow. I will use it for cookies,1675558936485,1,true
1,Scam,"Let’s just be clear- these are tiney tiney. I can’t believe I was charged over $90 for these. If you’re looking for the pieces of the normal nativity, these are not them. Not even close.",1673736182043,4,true
3,"The tools are garbage, nothing fits together quite right","The Allen wrench provided was round but the second bolt. Nothing fit together quite right. Took a bit over 2 hours to assemble by myself, as there's tons of parts. Most of the slats to support the mattress just sit in place, they are screwed or secured in anyway.",1678766783718,0,true
1,DIDNT COME WITH THJE LIGHT THAT I PAID EXTRA FOR!!!!,very dissatisfied it didn’t come with the light and there was no way to request the light i paid for be sent out!,1677622683458,0,true
1,1 was delivered broken.,1 is awesome. The other came in broken. Very saddening.,1677636641425,0,true
1,They catch on fire,This product catches fire,1676930667879,0,true
3,Quit working in less than 6 months,"This was a nice little grinder until it randomly quit working. It is fairly durable- I packed it in a checked bag with some padding and it arrived unharmed. It is easy to use, although it is a bit annoying how it comes apart into 3 different pieces. You have to be very mindful of which part you are unscrewing or you may easily drop a piece. Now it lights up like it is charging, it will do that all day, but when I hit the button to grind beans it turns on for literally 1 second and then shuts off. It’s been doing that for days. Lasted not even 6 months and I used once every 2-3 days. I will not buy from this brand again.",1675532124166,0,true
3,No Zipper Case For Washing,"These are firmer pillows, but not overly heavy which I like, but if you prefer a soft fluffy pillow then you’ll want to skip these. I happen to like both types of pillows, and my spouse especially likes foam pillows in general, so they work for us. The outer cover is “cool” to the touch, but it’s not especially noticeable with a pillowcase on top. What I really don’t like about these is that the outer shell isn’t a zipper case to remove the cover and wash it. This is a huge design letdown in my opinion, as the pillows are otherwise spot clean only. I’d probably skip these and opt for something with a washable cover for better hygiene. If a washable feature isn't important for you, then these are nice pillows in general.",1677618324088,0,false
1,"Listing says 2 pieces, only got one.",Specifically ordered a 2pk and only received one pan,1677516534561,0,true
1,Incredibly flimsy and rust easily,"I love the part of this listing that describes these cookie cutters as “heirloom quality” lol. First, they are packed in a plastic bag, so every single one arrived bent out of shape. I was able to bend them back into shape very easily, since they are about as flimsy as paper. I got use them successfully one time with my kids, but after washing them once they are rusty. I guess I should have read more carefully that these are just “steel” and not stainless steel.",1676406356215,0,true
1,Terrible quality,"First off this rug is spot clean only…ridiculous for a kids rug.  Second, the threads pull out.  Horrible product.  Wish I’d never bought it.",1675739085515,0,false
3,Sloppy packaging,"These curtains are nice, however I feel the one package is someone else's return.<br /><br />The one package looks professionally packaged and the other one looks like it was just stuffed in a bag.<br /><br />When I pay for something new, that is what I expect.",1676762067048,0,true
2,Compatibility Issues,This item is not compatible with the Shark Navigator Lift-A-Way Model LA-322.  The latching mechanism is different (it's more shallow) and won't lock the wand in place.,1678144846726,0,true
